Student_ID,Age,Gender,High_School_GPA,SAT_Score,University_Ranking,University_GPA,Field_of_Study,Internships_Completed,Projects_Completed,Certifications,Soft_Skills_Score,Networking_Score,Job_Offers,Starting_Salary,Career_Satisfaction,Years_to_Promotion,Current_Job_Level,Work_Life_Balance,Entrepreneurship
S00247,21,Male,3.61,1137,513,3.03,Business,2,3,1,7,4,3,25000,7,4,Entry,1,No
S00248,19,Female,2.75,1483,182,4.09168132,Computer Science,3,9,2,6,2,4,25000,1,5,Entry,8,No
S00249,23,Male,2.78,1506,686,3.273027286,Law,2,7,4,4,7,3,25000,6,4,Senior,5,No
S00250,23,Female,2.19,1225,681,2.873510485,Business,4,3,0,5,4,1,25000,2,5,Entry,2,No
S00251,28,Female,3.83,1489,248,2.803505887,Mathematics,4,0,4,1,6,1,25000,3,4,Senior,5,Yes
S00252,18,Male,2.18,966,620,2.63989953,Computer Science,1,4,5,2,8,0,25000,3,2,Entry,4,No
S00253,26,Female,3.3,1075,882,2.745067344,Arts,4,0,4,10,6,4,25000,10,3,Mid,7,No
S00254,29,Female,2.83,1583,297,3.04646239,Law,2,8,4,7,4,0,25000,1,1,Entry,10,Yes
S00255,28,Male,2.81,1377,776,3.409214796,Law,0,7,0,2,6,5,25000,5,3,Mid,8,No
S00256,23,Female,3.36,1154,928,3.538638482,Arts,1,6,3,8,1,0,25000,8,1,Entry,1,No
S00257,20,Male,2.13,962,30,3.176539441,Medicine,0,4,5,7,6,3,25000,8,2,Senior,1,No
S00258,21,Female,3.19,1302,302,3.969243219,Computer Science,2,3,2,10,10,3,25000,10,4,Entry,8,No
S00259,29,Male,3.54,1091,476,3.153009656,Business,0,6,4,8,8,0,25000,7,4,Entry,4,No
S00260,28,Male,3.66,1228,873,4.066323194,Computer Science,2,2,0,4,4,5,25000,7,5,Entry,8,No
S00261,21,Male,2.34,970,948,2.82,Arts,4,7,3,1,9,3,25000,8,3,Executive,7,No
S00262,20,Female,3.79,962,352,2.3,Arts,1,4,0,7,6,5,25000,8,1,Senior,9,No
S00263,27,Male,3.31,1196,985,3.183418703,Mathematics,3,4,2,1,6,1,25000,5,4,Entry,7,No
S00264,20,Male,3.76,1144,482,3.973564749,Medicine,2,0,0,7,4,1,25000,7,2,Senior,4,No
S00265,20,Male,2.97,1418,317,3.434404507,Law,4,9,1,9,8,4,25000,2,4,Senior,5,Yes
S00266,21,Female,3.08,1292,737,2.904207164,Law,0,7,5,5,5,1,25000,4,5,Mid,7,Yes
S00267,24,Female,3.84,1500,397,3.001486226,Arts,4,6,1,2,1,5,25000,6,4,Entry,2,No
S00268,21,Female,3.8,1076,89,3.200783181,Computer Science,0,0,4,1,7,0,25000,10,2,Entry,3,No
S00269,26,Female,2.9,1103,234,2.754971869,Law,0,3,0,8,8,2,25000,3,4,Entry,3,No
S00270,18,Female,2.55,1545,168,2.93107522,Mathematics,0,3,0,4,6,3,25000,2,1,Entry,9,No
S00271,25,Male,2.79,1493,743,3.725072643,Mathematics,0,8,4,8,7,0,25000,1,1,Senior,2,No
S00272,24,Female,2.78,1432,126,3.939862118,Business,1,9,4,2,7,3,25000,4,4,Entry,4,No
S00273,19,Female,2.57,1027,573,2.93,Business,0,1,5,3,4,4,25000,2,2,Senior,8,No
S00274,25,Other,2.54,1094,120,2.885969414,Computer Science,1,3,3,3,4,0,25000,3,2,Senior,1,Yes
S00275,18,Female,3.72,1093,428,2.92841766,Medicine,3,9,0,4,1,0,25000,10,4,Senior,9,No
S00276,28,Male,2.14,1083,190,2.505388863,Business,1,2,2,9,2,0,25000,6,2,Mid,6,No
S00277,29,Male,3.36,1146,633,2.033853448,Computer Science,0,9,2,9,3,4,25000,10,1,Mid,4,No
S00278,26,Female,2.35,1223,428,3.599372087,Computer Science,3,4,2,5,5,0,25000,3,1,Senior,5,No
S00279,26,Female,2.69,1059,560,2.199920007,Arts,4,6,4,7,10,3,25000,3,1,Entry,7,No
S00280,19,Female,2.12,1521,202,4.10886372,Law,1,4,4,9,9,2,25000,4,5,Mid,8,No
S00281,24,Female,2.54,965,59,3.753224037,Arts,4,4,4,1,5,0,25000,3,3,Mid,5,No
S00282,27,Female,3.54,1153,697,1.5,Law,3,3,2,2,6,4,25000,6,1,Entry,7,No
S00283,20,Male,3.77,1182,223,4.034889143,Medicine,1,8,3,6,7,4,25000,9,4,Mid,3,Yes
S00284,24,Female,2.44,959,492,3.389360486,Medicine,0,5,5,3,4,0,25000,8,5,Entry,2,No
S00285,29,Male,2.93,1017,11,3.593512177,Medicine,1,9,1,7,8,4,25000,2,4,Senior,2,No
S00286,27,Male,2.94,1322,793,2.550772144,Computer Science,0,5,0,5,6,1,25000,3,2,Mid,10,No
S00287,26,Male,3.75,1455,701,3.198258207,Computer Science,2,5,1,10,1,5,25000,8,3,Mid,3,Yes
S00288,21,Female,3.53,935,512,3.062183112,Arts,1,5,0,8,6,4,25000,3,5,Mid,6,No
S00289,29,Male,3.03,1430,814,2.863931791,Business,1,0,4,1,2,2,25000,5,2,Entry,10,No
S00290,18,Male,3.34,990,310,2.232938714,Mathematics,4,5,2,9,4,1,25000,9,2,Mid,1,No
S00291,19,Female,3.69,1200,749,3.109939237,Law,4,3,1,10,4,3,25000,2,1,Mid,3,No
S00292,18,Male,2.02,1116,34,2.510818954,Law,3,1,4,6,10,1,25000,9,4,Entry,3,No
S00293,29,Female,2.81,997,340,1.886144921,Medicine,0,5,0,5,10,2,25000,10,2,Entry,2,Yes
S00294,22,Female,3.81,1355,647,3.249776704,Law,4,0,5,8,5,5,25000,5,2,Senior,1,Yes
S00295,22,Female,3.48,1430,481,3.020576377,Engineering,3,0,5,4,10,1,25000,9,2,Mid,1,No
S00296,28,Female,3.09,1437,574,2.51610192,Medicine,0,4,1,9,2,0,25000,4,3,Mid,1,Yes
S00297,24,Male,3.06,927,825,2.269322867,Mathematics,0,5,1,5,6,4,25000,8,5,Entry,8,No
S00298,26,Female,2.7,1475,739,3.624587492,Law,0,1,1,1,3,0,25000,8,1,Mid,6,Yes
S00299,26,Male,3.04,1223,93,3.342645167,Arts,2,9,1,8,9,0,25000,3,5,Mid,9,No
S00300,20,Female,3.31,1122,628,2.128314609,Law,0,7,1,9,6,0,25000,5,2,Entry,3,No
S00301,20,Male,2.84,979,844,2.714397352,Computer Science,3,3,4,5,3,1,25000,10,3,Entry,7,No
S00302,20,Female,3.43,1462,133,2.614903967,Arts,0,3,0,5,3,3,25000,1,2,Entry,6,No
S00303,21,Male,3.72,1357,844,2.122867892,Arts,0,9,0,6,5,5,25000,6,4,Mid,9,Yes
S00304,25,Male,2.31,1513,989,3.652529175,Arts,3,4,3,9,6,4,25000,9,5,Mid,9,No
S00305,23,Male,2.9,1075,419,3.053834915,Engineering,1,9,2,5,4,1,25000,1,1,Entry,9,No
S00306,25,Male,2.82,1421,468,3.093300589,Engineering,0,3,5,2,5,5,25000,2,3,Entry,7,No
S00307,18,Female,3.37,1356,805,2.509639549,Law,3,4,1,3,3,0,25000,7,5,Mid,9,Yes
S00308,25,Male,2.5,1322,444,3.303113413,Medicine,4,9,5,10,10,2,25000,6,2,Entry,7,No
S00309,21,Female,3.28,999,705,2.169213205,Law,3,2,0,3,4,2,25000,10,1,Entry,9,No
S00310,28,Other,3.75,1302,912,4.013873244,Law,2,7,2,9,8,0,25000,3,3,Mid,2,No
S00311,18,Female,2.84,1475,30,1.891204941,Law,4,5,2,8,8,3,25000,2,2,Mid,2,Yes
S00312,25,Male,3.82,1279,969,3.037891963,Mathematics,1,7,4,6,1,5,25000,7,2,Mid,7,No
S00313,21,Male,3.99,1430,298,3.320168925,Computer Science,1,4,1,5,4,4,25000,10,5,Mid,10,No
S00314,23,Female,2.21,1231,61,2.579112383,Arts,3,6,3,10,2,5,25000,10,2,Mid,6,No
S00315,25,Male,2.47,1217,458,3.451543763,Business,3,9,2,2,4,1,25000,5,2,Senior,6,No
S00316,21,Male,3.9,1552,973,3.478441505,Mathematics,0,6,4,9,5,3,25000,6,3,Senior,5,No
S00317,20,Female,3.92,1436,304,2.153612389,Medicine,0,5,1,10,1,2,25000,9,2,Mid,1,Yes
S00318,26,Female,2.2,988,958,3.443919732,Medicine,2,9,0,8,5,0,25000,7,4,Mid,7,Yes
S00319,20,Female,2.03,1503,340,3.528132807,Arts,0,3,3,5,7,1,25000,4,4,Executive,2,Yes
S00320,26,Male,2.32,1410,861,1.752742549,Medicine,3,5,1,6,5,3,25000,9,1,Entry,8,No
S00321,19,Female,3.99,941,448,4.257758082,Arts,3,8,4,9,7,5,25000,3,4,Entry,10,No
S00322,19,Male,2.36,1288,953,3.810004233,Medicine,0,3,5,1,9,3,25000,4,4,Senior,7,No
S00323,19,Male,3.01,980,836,3.266279853,Law,2,5,4,4,8,3,25000,10,5,Senior,2,Yes
S00324,23,Female,3.7,1301,302,3.728057325,Computer Science,3,5,4,5,1,5,25000,3,4,Senior,2,No
S00325,20,Male,2.04,1006,881,2.600426571,Mathematics,2,2,4,9,10,1,25000,10,2,Senior,10,Yes
S00326,26,Male,3.21,1010,540,3.559608262,Mathematics,3,3,4,5,10,4,25000,3,5,Entry,8,No
S00327,21,Male,2.55,1176,485,4.3,Medicine,2,2,3,5,2,5,25000,1,4,Senior,5,No
S00328,18,Female,3.72,1113,77,2.271743716,Mathematics,2,2,2,3,6,1,25000,5,2,Entry,8,Yes
S00329,21,Female,2.57,1405,633,3.684264347,Medicine,2,9,2,8,5,5,25000,4,1,Senior,1,No
S00330,18,Female,3.37,1020,515,2.994831843,Business,0,3,0,7,1,0,25000,9,5,Mid,9,No
S00331,22,Female,3.35,1033,549,2.283913815,Mathematics,1,3,2,8,2,1,25000,4,2,Entry,8,No
S00332,21,Male,2.44,1270,944,4.138096486,Computer Science,2,5,4,4,3,3,25000,3,5,Mid,6,No
S00333,25,Male,2.07,1156,659,2.491205742,Mathematics,2,3,2,8,10,4,25000,6,1,Entry,8,No
S00334,25,Male,2.82,1596,92,2.272685791,Law,3,5,5,10,5,4,25000,10,1,Entry,1,No
S00335,24,Male,2.58,1079,851,3.23944771,Computer Science,1,1,5,4,7,0,25000,5,5,Entry,8,No
S00336,20,Female,3.62,947,785,2.118795414,Mathematics,3,3,2,1,6,0,25000,4,2,Entry,1,No
S00337,18,Female,3.6,1498,466,2.686576127,Computer Science,3,1,4,4,3,2,25000,1,3,Mid,4,No
S00338,18,Male,2.91,918,466,3.944214724,Mathematics,2,7,3,5,6,2,25000,3,5,Entry,10,No
S00339,29,Male,3.21,945,889,3.86,Medicine,4,8,4,10,4,2,25000,4,3,Executive,3,No
S00340,28,Male,3.21,1350,599,3.556023046,Engineering,1,6,2,8,3,1,25000,10,2,Entry,3,No
S00341,20,Male,3.65,955,40,3.19,Medicine,3,5,2,10,4,4,25000,8,4,Senior,10,No
S00342,23,Female,2.85,1556,690,3.652327437,Arts,4,7,0,6,8,0,25000,9,5,Executive,9,Yes
S00343,24,Male,2.55,991,329,3.256094345,Mathematics,4,3,4,10,1,2,25000,8,1,Entry,8,Yes
S00344,23,Male,2.53,981,285,2.76619147,Business,3,9,0,5,3,0,25000,9,4,Entry,10,No
S00345,23,Female,3.07,978,947,2.122456359,Computer Science,2,1,0,3,10,2,25000,10,2,Entry,8,No
S00346,23,Male,2.9,1561,554,3.205420125,Arts,0,3,1,4,8,1,25000,1,1,Senior,7,No
S00347,20,Female,2.88,1182,797,3.387725137,Law,3,4,5,6,10,5,25000,1,5,Senior,8,No
S00348,23,Male,2.18,1210,66,1.88145646,Arts,2,8,0,6,9,1,25000,3,2,Entry,8,No
S00349,25,Female,3.44,1059,636,4.180702811,Engineering,1,4,5,6,3,3,25000,4,5,Entry,10,Yes
S00350,28,Other,2.43,1215,657,4.3,Mathematics,2,8,2,2,9,0,25000,2,4,Senior,6,No
S00351,28,Female,2.39,1567,632,3.45428195,Computer Science,4,8,2,8,10,5,25000,10,5,Mid,8,No
S00352,19,Male,2.83,1055,109,3.08154123,Medicine,1,7,1,8,10,5,25000,7,1,Entry,2,No
S00353,22,Female,2.46,1367,415,4.213670751,Computer Science,1,4,1,6,4,3,25000,9,5,Senior,7,No
S00354,18,Male,3.17,1361,92,3.819332015,Business,0,1,4,4,4,5,25000,6,4,Executive,3,Yes
S00355,29,Male,2.74,1016,368,1.87222146,Computer Science,0,4,1,2,7,1,25000,4,4,Entry,8,No
S00356,18,Male,2.9,1565,820,1.847272937,Arts,3,0,3,6,6,5,25000,6,1,Entry,5,No
S00357,22,Male,3.07,1263,423,2.377661442,Arts,2,7,2,6,10,1,25000,1,3,Senior,5,No
S00358,29,Female,2.41,1530,572,2.28905316,Medicine,3,1,2,10,3,5,25000,6,3,Mid,3,No
S00359,20,Female,2.31,1365,862,3.06856906,Medicine,0,6,5,3,8,5,25000,4,5,Executive,1,Yes
S00360,21,Female,3.76,1083,739,3.286259482,Medicine,4,1,1,2,5,0,25000,3,4,Senior,2,Yes
S00361,20,Female,2.87,1559,240,2.127986858,Law,0,4,5,4,2,3,25000,6,2,Entry,2,Yes
S00362,18,Female,2.82,1065,435,1.680151329,Mathematics,2,9,1,8,10,5,25000,9,2,Mid,7,Yes
S00363,18,Male,2.07,974,212,3.418035627,Business,4,6,2,5,3,5,25000,8,4,Mid,2,No
S00364,29,Male,3,1171,400,1.9,Law,3,5,1,3,7,3,25000,8,2,Entry,7,No
S00365,29,Female,3.11,1590,610,3.199465255,Law,3,4,4,5,10,3,25000,9,1,Entry,1,Yes
S00366,22,Male,3.12,1402,526,2.293963188,Law,0,5,1,9,9,0,25000,6,5,Mid,2,No
S00367,23,Female,3.41,1462,730,3.799451353,Computer Science,0,1,1,8,1,0,25000,8,4,Entry,7,No
S00368,20,Male,2.35,1486,468,4.088979167,Engineering,3,9,4,10,6,0,25000,7,5,Mid,7,Yes
S00369,29,Male,2.5,1555,170,2.63,Mathematics,3,0,4,7,9,4,25000,1,1,Entry,2,No
S00370,26,Male,3.62,1242,819,3.076591155,Computer Science,1,0,4,4,7,5,25000,6,2,Mid,10,No
S00371,22,Male,3.89,1599,792,3.974696388,Medicine,2,7,5,2,3,1,25000,4,4,Entry,7,No
S00372,25,Male,2.27,1534,875,2.083726383,Business,1,2,2,9,7,4,25000,3,1,Senior,9,No
S00373,18,Female,3,1150,210,3.245067154,Law,1,2,1,3,2,4,25000,3,1,Entry,8,Yes
S00374,22,Male,2.43,1029,256,4.124648342,Computer Science,3,8,4,6,10,1,25000,10,5,Senior,6,No
S00375,20,Female,2.12,1257,683,3.404515661,Mathematics,2,5,4,7,2,5,25000,8,4,Entry,4,No
S00376,29,Male,2.65,1591,73,3.191936769,Arts,3,3,2,3,1,2,25000,1,5,Mid,3,No
S00377,18,Male,2.29,1307,147,3.364259061,Mathematics,1,3,3,3,3,2,25000,7,5,Entry,8,No
S00378,21,Male,3.42,1394,340,2.879086967,Law,1,6,1,3,1,2,25000,10,1,Senior,3,No
S00379,22,Female,3.07,1521,317,3.929389776,Mathematics,3,5,3,3,8,0,25000,4,5,Senior,5,No
S00380,24,Male,2.29,1381,618,3.76,Computer Science,0,1,3,3,8,0,25000,1,2,Senior,3,No
S00381,18,Female,2.02,977,606,1.841034749,Arts,0,8,4,7,4,3,25000,2,2,Mid,9,No
S00382,20,Male,3.62,1413,575,2.086492206,Computer Science,3,1,5,5,1,3,25000,7,1,Entry,7,No
S00383,19,Female,2.35,1220,154,3.05526897,Computer Science,4,7,2,4,2,4,25000,10,5,Mid,3,No
S00384,26,Male,3.21,1189,255,2.838324444,Law,4,3,1,6,2,3,25000,1,2,Executive,10,No
S00385,27,Female,2.67,1196,351,2.391246014,Computer Science,0,9,1,8,2,0,25000,6,3,Mid,7,No
S00386,23,Female,3.17,1580,547,2.624195169,Medicine,2,0,1,2,9,4,25000,4,3,Executive,4,No
S00387,27,Female,2.63,1374,835,2.917734348,Mathematics,1,0,5,3,7,3,25000,3,5,Entry,1,Yes
S00388,20,Male,2.17,922,312,3.123693924,Arts,2,8,3,2,9,3,25000,7,1,Senior,4,No
S00389,25,Male,2.45,1071,808,1.824928562,Business,0,3,0,7,10,2,25000,9,2,Mid,10,Yes
S00390,25,Male,2.38,1217,765,3.885082758,Engineering,3,0,2,2,10,0,25000,5,4,Senior,8,Yes
S00391,19,Female,2.86,1092,669,3.815663276,Mathematics,4,2,0,5,2,4,25000,6,4,Mid,6,No
S00392,23,Female,3.32,1580,134,3.288123259,Law,0,2,3,10,5,1,25000,7,2,Entry,1,No
S00393,24,Female,2.53,1017,948,2.720013788,Arts,2,6,4,9,1,5,25000,10,5,Mid,1,No
S00394,19,Male,2.02,905,129,3.383998451,Medicine,2,5,0,8,2,3,25000,6,3,Senior,4,No
S00395,28,Male,3.04,1382,436,2.717835359,Arts,0,7,0,8,4,0,25000,6,3,Entry,6,No
S00396,27,Male,3.21,1031,280,4.107132588,Business,1,6,2,3,10,4,25000,3,2,Executive,4,No
S00397,19,Other,3.93,992,358,3.669064624,Law,2,0,3,1,1,5,25000,3,3,Entry,9,No
S00398,27,Female,3.18,1421,930,2.577451715,Arts,1,2,2,2,8,0,25000,5,2,Entry,2,No
S00399,18,Female,2.94,1462,883,3.291524417,Mathematics,1,8,4,7,6,0,25000,7,1,Entry,6,No
S00400,25,Male,3.15,1193,252,2.658002471,Medicine,3,3,5,4,1,4,25000,6,3,Senior,7,No
S00401,18,Female,3.86,1540,135,2.219315056,Law,0,2,5,10,9,2,25000,2,5,Entry,4,No
S00402,26,Female,3.66,1291,843,3.27067901,Medicine,0,4,5,5,1,5,25000,3,3,Mid,5,No
S00403,28,Male,2.65,1148,523,2.15648198,Law,1,7,1,1,4,2,25000,5,2,Mid,5,Yes
S00404,23,Female,2.47,1513,804,1.88,Engineering,3,0,5,2,5,3,25000,7,4,Entry,2,Yes
S00405,24,Female,2.53,1494,660,3.19348458,Business,2,1,5,9,9,2,25000,6,3,Entry,5,No
S00406,27,Female,3.01,1316,319,1.897293289,Engineering,2,6,3,6,2,3,25000,10,2,Entry,10,No
S00407,24,Female,3.49,1042,80,3.151123608,Mathematics,0,0,5,7,9,3,25000,3,3,Mid,5,Yes
S00408,27,Male,3.01,1136,191,3.902654008,Mathematics,1,4,5,5,1,4,25000,7,3,Entry,5,No
S00409,20,Male,2.14,1186,453,2.352128728,Mathematics,3,9,4,9,4,0,25000,5,3,Entry,4,No
S00410,19,Other,3.45,1176,344,3.08,Computer Science,3,7,4,10,7,1,25000,10,4,Executive,10,No
S00411,26,Male,3.61,1286,30,2.066164877,Mathematics,2,5,0,5,4,1,25000,4,2,Senior,4,No
S00412,25,Female,2.58,1281,414,1.975365805,Medicine,2,2,2,6,8,2,25000,6,1,Mid,7,Yes
S00413,29,Female,3.33,1349,871,2.080605659,Engineering,4,6,0,10,7,4,25000,2,5,Mid,6,No
S00414,27,Female,2.85,1190,368,2.089258483,Medicine,4,2,0,9,6,1,25000,7,4,Entry,8,No
S00415,24,Other,3.78,1068,741,3.103823482,Law,1,4,1,5,5,0,25000,2,5,Mid,1,No
S00416,26,Male,3.69,1342,993,2.963617413,Medicine,4,6,2,4,10,3,25000,7,5,Executive,10,No
S00417,21,Male,3.05,1555,596,3.455636853,Computer Science,3,1,1,5,3,3,25000,8,1,Senior,2,Yes
S00418,21,Male,3.38,1083,502,3.551302808,Medicine,4,9,5,5,8,4,25000,2,3,Entry,2,No
S00419,18,Male,3.77,944,662,2.898213537,Law,0,3,4,5,4,2,25000,8,1,Entry,2,No
S00420,25,Male,2.99,1167,873,3.437081592,Law,0,1,5,1,8,0,25000,7,5,Executive,3,No
S00421,29,Male,2.63,1375,701,2.106581797,Engineering,2,6,1,5,1,2,25000,3,4,Entry,6,No
S00422,20,Female,3.51,1152,21,4.194962069,Mathematics,2,2,4,5,2,2,25000,7,5,Mid,3,No
S00423,24,Female,2.44,1295,549,3.144593753,Business,1,8,0,1,2,4,25000,1,5,Entry,7,No
S00424,29,Male,2.78,1188,246,2.201115379,Arts,0,5,5,4,6,3,25000,2,1,Senior,3,No
S00425,19,Male,3.73,1111,283,3.366706351,Engineering,1,0,1,8,5,2,25000,5,2,Entry,6,Yes
S00426,19,Female,3.45,1588,614,3.142251289,Computer Science,1,9,5,4,10,2,25000,9,5,Mid,2,No
S00427,24,Male,2.81,920,931,1.977920432,Arts,4,7,2,7,10,0,25000,1,2,Entry,2,No
S00428,23,Male,2.43,1215,806,3.575931034,Medicine,2,6,1,6,7,5,25000,5,3,Entry,3,No
S00429,20,Male,2.71,1463,232,4.025335777,Engineering,1,0,4,5,2,3,25000,6,5,Mid,8,No
S00430,26,Female,2.57,1337,316,2.513106356,Arts,1,2,3,9,9,2,25000,3,1,Entry,9,No
S00431,27,Male,2.35,1322,838,2.392994426,Mathematics,2,2,5,8,2,5,25000,5,3,Entry,2,No
S00432,23,Other,3.49,1132,800,3.22163957,Mathematics,2,2,5,5,1,1,25000,2,4,Entry,7,Yes
S00433,27,Male,2.5,1022,336,3.321876284,Engineering,0,6,2,10,2,5,25000,8,5,Entry,1,No
S00434,27,Female,2.91,1511,988,2.33,Mathematics,2,5,4,7,3,1,25000,3,1,Executive,4,No
S00435,23,Male,2.77,1113,976,3.351518044,Medicine,4,1,5,9,6,3,25000,5,5,Entry,6,No
S00436,18,Male,3.96,1546,411,3.739462703,Law,0,4,3,7,7,3,25000,1,1,Senior,7,No
S00437,21,Female,2.78,1499,245,2.127039325,Engineering,1,5,5,3,6,4,25000,5,1,Entry,3,Yes
S00438,27,Female,2.16,939,387,3.508887659,Computer Science,4,1,2,10,1,5,25000,1,2,Entry,3,No
S00439,23,Female,2.18,1231,689,3.916372046,Arts,4,0,3,5,9,2,25000,9,5,Mid,5,No
S00440,23,Female,3.18,1547,725,1.889614068,Arts,0,3,0,9,8,1,25000,2,1,Entry,3,No
S00441,28,Female,3.2,1081,358,3.153150787,Arts,1,3,0,9,2,5,25000,6,1,Mid,9,No
S00442,29,Female,2.84,1164,614,2.354880359,Engineering,0,3,5,8,1,1,25000,9,3,Entry,2,No
S00443,22,Female,2.86,1593,798,3.906613183,Medicine,3,0,1,6,7,3,25000,3,5,Mid,10,No
S00444,18,Male,2.11,1432,22,3.630428051,Engineering,3,2,1,7,3,3,25000,6,3,Senior,7,No
S00445,25,Male,3.03,1331,19,2.84,Engineering,0,6,1,7,3,0,25000,1,2,Executive,7,Yes
S00446,22,Male,3.01,1095,287,3.136624811,Mathematics,1,3,1,1,10,0,25000,7,2,Mid,3,No
S00447,29,Female,2.3,1408,276,3.366435676,Law,1,1,5,8,9,3,25000,2,1,Mid,8,Yes
S00448,29,Male,2.21,1346,659,2.164578651,Arts,2,7,3,6,2,0,25000,5,1,Entry,3,No
S00449,29,Male,2.25,1427,898,1.711941449,Medicine,4,0,2,7,5,3,25000,5,1,Mid,5,Yes
S00450,22,Female,2.2,1101,552,2.926796063,Business,0,8,2,10,4,5,25000,1,5,Executive,1,No
S00451,24,Female,3.22,1504,679,3.13576921,Medicine,4,4,1,10,1,3,25000,7,5,Entry,10,No
S00452,21,Female,2.39,1032,603,4.168146088,Mathematics,4,1,0,2,6,4,25000,4,4,Mid,4,No
S00453,23,Male,2.5,1038,72,3.122767523,Engineering,3,3,4,7,6,0,25000,4,1,Mid,2,Yes
S00454,21,Female,2.35,1568,365,2.469750436,Computer Science,3,2,1,8,1,2,25000,7,3,Mid,5,No
S00455,20,Male,3.92,1392,950,3.146370298,Medicine,0,6,1,5,7,2,25000,10,4,Mid,4,No
S00456,24,Male,3.71,969,795,2.397100154,Arts,0,5,5,1,6,5,25000,1,5,Entry,4,Yes
S00457,25,Male,2.46,914,335,2.896349699,Computer Science,1,8,0,6,4,4,25000,6,5,Mid,4,No
S00458,21,Male,2.66,1111,652,2.721911972,Business,0,3,4,3,7,2,25000,1,1,Entry,5,No
S00459,19,Male,2.42,959,751,2.811119443,Business,1,2,3,5,3,2,25000,6,3,Mid,9,No
S00460,29,Female,2.98,1151,590,2.960310239,Computer Science,1,6,3,9,10,5,25000,10,3,Entry,9,No
S00461,27,Male,2.04,1345,199,3.839912816,Mathematics,0,5,4,7,6,5,25000,2,2,Senior,4,No
S00462,20,Female,3.34,901,17,3.145897124,Business,1,4,4,8,6,4,25000,10,1,Senior,9,No
S00463,18,Female,3.05,1235,218,3.4109044,Computer Science,4,9,3,6,10,1,25000,1,5,Mid,8,Yes
S00464,25,Male,3.8,918,741,1.775573094,Engineering,1,6,1,9,6,4,25000,8,1,Entry,5,Yes
S00465,20,Female,2.33,1460,852,3.823038784,Computer Science,4,4,1,3,3,4,25000,7,1,Senior,8,No
S00466,29,Male,3.61,977,650,3.435046356,Engineering,4,8,5,1,10,0,25000,2,2,Senior,7,No
S00467,27,Female,3.58,1371,147,3.448911903,Mathematics,4,3,0,10,5,2,25000,2,2,Mid,2,No
S00468,24,Male,2.25,927,210,3.436297723,Arts,2,0,4,4,1,2,25000,5,4,Executive,10,No
S00469,27,Male,2.8,1459,670,2.309530808,Arts,2,9,1,8,6,1,25000,4,1,Entry,8,No
S00470,22,Male,2.34,1507,414,3.148027483,Business,1,4,1,6,7,4,25000,4,5,Mid,9,No
S00471,27,Female,2.51,1064,665,2.536867068,Law,0,0,0,7,5,3,25000,9,2,Mid,2,No
S00472,22,Female,2.53,1357,856,3.03064176,Law,1,0,4,9,5,1,25000,1,4,Entry,2,No
S00473,24,Male,3.11,1075,330,4.3,Computer Science,2,0,0,2,6,1,25000,10,4,Mid,10,No
S00474,26,Female,2.82,1484,895,2.54341079,Mathematics,3,0,0,7,7,2,25000,9,4,Mid,9,No
S00475,29,Female,3.9,928,962,2.139372613,Engineering,3,7,3,4,4,2,25000,3,5,Entry,1,Yes
S00476,22,Female,2.25,1568,870,3.391841673,Arts,1,1,0,7,7,2,25000,8,2,Mid,3,No
S00477,18,Female,3.95,1178,352,2.480922808,Mathematics,2,8,4,8,5,2,25000,5,3,Entry,3,No
S00478,27,Female,2.46,1182,163,3.400311226,Arts,4,6,1,2,7,1,25000,10,5,Mid,6,No
S00479,27,Female,3.55,1378,819,3.334471114,Arts,2,2,1,7,1,5,25000,3,1,Mid,7,No
S00480,18,Female,2.68,1418,101,2.249272786,Business,1,8,3,8,10,4,25000,9,3,Entry,3,No
S00481,19,Male,2.29,1204,327,3.706532172,Arts,2,3,4,1,2,5,25000,9,5,Mid,8,Yes
S00482,23,Male,3.72,1593,327,2.585799725,Law,3,6,1,10,2,5,25000,8,2,Entry,2,Yes
S00483,26,Male,2.62,1008,155,4.073595365,Medicine,4,2,0,5,7,2,25000,3,4,Mid,3,No
S00484,25,Female,3.32,1223,10,3.709698088,Business,1,4,2,9,9,0,25000,3,5,Entry,10,No
S00485,22,Female,3.13,1105,353,2.94,Computer Science,1,3,2,2,7,1,25000,10,1,Entry,2,No
S00486,18,Male,2.94,1133,939,1.5,Medicine,0,5,2,6,6,3,25000,10,1,Entry,2,No
S00487,24,Female,2.99,1357,183,2.613301126,Business,4,8,2,2,3,3,25000,3,1,Senior,6,Yes
S00488,22,Male,3.46,1086,455,2.196886755,Mathematics,1,4,0,3,5,4,25000,6,3,Entry,3,No
S00489,23,Male,2.18,1381,646,2.787225538,Business,2,0,1,6,10,1,25000,2,4,Entry,3,No
S00490,24,Other,3.34,1306,6,3.959975934,Engineering,2,4,3,5,2,1,25000,9,5,Entry,9,No
S00491,20,Male,3.79,1408,333,2.44,Medicine,2,4,0,4,9,1,25000,2,3,Entry,1,No
S00492,29,Male,2.12,1419,944,3.826759935,Medicine,2,8,1,7,6,5,25000,10,5,Entry,9,No
S00493,27,Female,2.28,952,333,2.172719413,Law,1,7,4,3,9,0,25000,8,2,Entry,2,No
S00494,20,Female,3.43,1297,258,2.351682657,Medicine,3,4,1,10,9,0,25000,10,2,Entry,2,No
